rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,time_delta_with_previous_rental_in_minutes,is_outlier
553542,248238,mobile,ended,-32.0,,False
553576,365796,mobile,ended,,,False
553664,377219,connect,ended,-6.0,,False
542419,393729,mobile,ended,69.0,,False
542446,388206,mobile,ended,4.0,,False
542452,365148,mobile,ended,-150.0,,False
542472,181983,mobile,canceled,,,False
542511,345701,mobile,ended,-317.0,,True
542586,389147,mobile,ended,-104.0,,False
542595,409615,mobile,ended,42.0,,False
542663,217417,mobile,ended,10.0,,False
542731,199360,mobile,ended,-23.0,,False
542924,345911,mobile,ended,,,False
543339,392055,mobile,ended,-120.0,,False
543370,380513,mobile,ended,-38.0,,False
543384,410571,mobile,ended,,,False
543416,367948,mobile,canceled,,,False
543442,400150,mobile,ended,3.0,,False
543487,366071,mobile,ended,107.0,,False
543494,354605,mobile,ended,1002.0,,True
543588,374698,mobile,ended,-59.0,,False
543626,392882,mobile,ended,-148.0,,False
543663,398877,mobile,ended,55.0,,False
543850,262344,connect,ended,51.0,210.0,False
544035,408179,mobile,ended,-58.0,,False
544099,362187,connect,ended,39.0,,False
544264,393935,mobile,ended,33.0,,False
544342,358438,mobile,ended,-10.0,,False
544343,177000,mobile,canceled,,,False
544449,408830,mobile,canceled,,,False
544526,392633,mobile,ended,-20.0,,False
544535,404719,mobile,ended,175.0,,False
544606,403716,mobile,ended,,,False
544688,362531,connect,ended,334.0,,True
544710,399951,mobile,ended,222.0,,True
544733,406528,mobile,canceled,,,False
544978,409055,mobile,ended,-33.0,,False
545056,290987,mobile,ended,167.0,,False
545093,408112,mobile,ended,-105.0,,False
545136,285241,connect,ended,-923.0,,True
545403,403249,connect,ended,-100.0,,False
545418,411207,mobile,ended,-420.0,,True
545421,300505,connect,ended,-123.0,,False
545502,365209,mobile,ended,-102.0,,False
545510,329839,mobile,ended,6.0,,False
545622,350149,mobile,ended,105.0,,False
545649,358225,mobile,ended,-157.0,,False
545730,271806,connect,ended,-231.0,,True
548300,393950,mobile,ended,-118.0,,False
548306,393968,connect,ended,27.0,,False
548325,403206,mobile,ended,-30.0,,False
548421,296227,mobile,ended,60.0,,False
548490,342719,mobile,ended,,60.0,False
548499,334118,mobile,canceled,,,False
548521,310219,connect,ended,,120.0,False
548617,309965,mobile,canceled,,,False
548625,331714,mobile,ended,159.0,,False
548648,404070,mobile,canceled,,,False
548694,408883,mobile,ended,20.0,,False
548726,397569,connect,ended,-111.0,60.0,False
548733,218137,mobile,ended,,,False
548795,347873,connect,canceled,,,False
548826,389094,mobile,ended,83.0,,False
548883,402661,mobile,ended,549.0,,True
548893,389994,mobile,ended,-86.0,,False
548908,381461,mobile,ended,338.0,,True
549145,307227,mobile,canceled,,,False
549154,360289,mobile,ended,-322.0,,True
549194,406831,mobile,ended,90.0,,False
549316,259392,mobile,ended,-43.0,,False
549349,410109,mobile,canceled,,,False
549468,185218,mobile,ended,,,False
549505,412295,mobile,ended,46.0,,False
549598,408445,mobile,canceled,,,False
549653,201627,mobile,ended,179.0,,False
549719,314307,mobile,ended,-25.0,,False
549813,375126,connect,ended,-58.0,,False
549822,409411,mobile,ended,-20.0,,False
549859,394305,mobile,ended,8.0,,False
549884,356434,mobile,ended,-8.0,,False
549951,394948,mobile,ended,73.0,,False
549973,316817,mobile,ended,-92.0,,False
549991,399666,mobile,ended,-43.0,,False
550186,410402,mobile,ended,21.0,,False
550237,341431,mobile,ended,382.0,,True
550258,400333,mobile,ended,-297.0,,True
550263,367024,mobile,ended,2.0,,False
550264,330652,mobile,ended,26.0,,False
550272,386322,mobile,ended,11.0,,False
550273,410876,mobile,ended,3.0,,False
550355,392842,mobile,ended,545.0,,True
550415,372924,mobile,ended,144.0,,False
550445,404986,mobile,ended,136.0,,False
550465,182600,mobile,ended,7.0,,False
550491,181236,mobile,ended,47.0,,False
550524,387753,connect,ended,-132.0,,False
550548,331207,mobile,ended,-842.0,,True
550638,394299,mobile,ended,85.0,,False
550688,406825,mobile,ended,3560.0,,True
550717,377119,connect,ended,59.0,30.0,False
550720,314605,mobile,ended,-14.0,,False
543662,399886,mobile,ended,25.0,,False
543673,404337,mobile,ended,41.0,,False
543690,387614,mobile,ended,235.0,300.0,True
543795,393107,mobile,ended,34.0,,False
543826,331838,mobile,ended,-86.0,,False
543842,377496,mobile,ended,-6.0,,False
543851,304068,mobile,ended,12.0,,False
543893,392479,mobile,ended,11.0,,False
543989,397599,mobile,ended,-13.0,,False
544350,373893,connect,ended,-43.0,,False
544431,242626,mobile,canceled,,,False
544460,352749,mobile,ended,1089.0,,True
544481,262005,mobile,ended,187.0,,False
544517,346749,mobile,ended,242.0,,True
544615,407897,mobile,canceled,,,False
544660,369781,connect,canceled,,,False
544811,398586,connect,ended,50.0,,False
544882,267904,mobile,ended,-5.0,,False
544908,265664,connect,ended,-961.0,690.0,True
544956,277314,mobile,ended,45.0,,False
545097,404187,mobile,ended,,,False
545120,305658,mobile,ended,23.0,,False
545174,358881,mobile,canceled,,,False
545218,337898,mobile,ended,736.0,,True
545255,190060,mobile,ended,-853.0,,True
545308,409467,mobile,ended,-26.0,,False
545316,389966,mobile,canceled,,,False
545378,407432,connect,ended,3.0,,False
545566,380345,mobile,ended,-66.0,,False
545574,387107,connect,ended,4.0,,False
545575,408302,mobile,ended,330.0,,True
545682,281955,mobile,ended,-44.0,,False
545703,336554,mobile,ended,2365.0,,True
545755,410896,mobile,ended,-32.0,,False
545822,307364,connect,ended,26.0,,False
545832,311943,mobile,ended,47.0,,False
545837,389361,mobile,ended,,,False
545893,319225,connect,ended,-803.0,,True
546161,393676,mobile,canceled,,,False
546198,404219,mobile,ended,46.0,,False
546217,341037,mobile,ended,-113.0,,False
546317,179573,mobile,ended,1484.0,,True
546332,214635,connect,ended,31.0,0.0,False
546361,404493,mobile,ended,56.0,,False
546372,410500,mobile,ended,-4.0,,False
546572,405257,mobile,ended,19.0,,False
546707,335276,connect,canceled,,0.0,False
546797,323777,mobile,canceled,,,False
546883,409910,mobile,ended,-42.0,,False
546889,303652,mobile,ended,79.0,390.0,False
546954,350705,mobile,ended,-47.0,90.0,False
546990,362848,mobile,ended,181.0,,False
547169,374356,mobile,ended,-88.0,,False
547189,305155,connect,ended,18.0,,False
547202,407334,mobile,canceled,,,False
547242,387830,mobile,canceled,,,False
547284,298388,mobile,ended,80.0,,False
548255,182354,mobile,ended,252.0,,True
548339,295105,connect,ended,70.0,,False
548341,394024,mobile,ended,58.0,,False
548385,377312,mobile,ended,341.0,,True
548506,360520,mobile,ended,-23.0,,False
548517,228582,mobile,ended,157.0,,False
548639,343315,mobile,canceled,,,False
548725,355383,connect,ended,10.0,,False
548855,316042,connect,ended,-10.0,,False
548911,369912,mobile,ended,2.0,,False
549073,409906,mobile,ended,19.0,,False
549114,412219,mobile,ended,-12.0,,False
549212,344576,mobile,ended,17.0,120.0,False
549235,402353,mobile,ended,,,False
549277,387223,mobile,ended,57.0,30.0,False
549317,303541,mobile,ended,174.0,,False
549428,393486,mobile,ended,66.0,,False
549461,305876,mobile,ended,17.0,0.0,False
549519,339149,connect,canceled,,,False
549548,366199,connect,ended,-30.0,,False
549569,347996,mobile,ended,118.0,,False
549585,290567,mobile,ended,-592.0,,True
549763,374400,mobile,canceled,,,False
549793,303749,connect,ended,31.0,,False
549876,357651,mobile,ended,116.0,,False
549879,348555,mobile,ended,7.0,,False
550021,372878,mobile,ended,101.0,,False
550032,360299,connect,ended,10.0,,False
550037,341032,mobile,canceled,,,False
550043,394950,mobile,ended,-30.0,,False
550062,282666,mobile,canceled,,,False
550187,381739,mobile,ended,3.0,,False
550194,405179,mobile,ended,-33.0,,False
550241,380479,mobile,ended,-99.0,,False
550255,350873,connect,canceled,,240.0,False
550285,372115,mobile,ended,-31.0,,False
550351,355086,mobile,ended,5.0,,False
550356,404370,mobile,ended,1355.0,,True
550376,310518,mobile,ended,11.0,,False
550454,405924,mobile,ended,5.0,,False
550482,410146,mobile,canceled,,,False
550536,370795,mobile,ended,40.0,,False
550573,270141,mobile,ended,-80.0,,False
550596,370110,mobile,ended,653.0,,True
550617,402926,mobile,canceled,,,False
550683,411846,mobile,canceled,,180.0,False
550719,312603,connect,ended,,,False
550755,246829,mobile,ended,-35.0,,False
550822,317378,connect,ended,,,False
550941,402993,mobile,ended,-233.0,,True
551072,387800,mobile,ended,70.0,,False
551169,405005,connect,ended,58.0,0.0,False
551175,318072,mobile,canceled,,,False
551193,296021,connect,ended,-122.0,,False
551248,403349,mobile,ended,1202.0,,True
551320,410826,mobile,ended,116.0,,False
551492,304392,connect,ended,-17.0,,False
551536,409801,mobile,ended,-13.0,,False
551580,389498,mobile,ended,-75.0,,False
551587,265239,connect,ended,12.0,,False
551610,392882,mobile,ended,16.0,,False
551621,265239,connect,ended,20.0,,False
551675,313308,mobile,ended,-31.0,,False
551879,227330,mobile,ended,3.0,,False
552000,369047,mobile,canceled,,,False
552071,409569,mobile,ended,-15.0,,False
552225,363124,mobile,ended,90.0,,False
552359,304775,connect,ended,-118.0,,False
552474,373547,mobile,ended,-153.0,,False
552498,401343,mobile,ended,126.0,,False
552606,336902,mobile,ended,-90.0,600.0,False
552616,412021,mobile,ended,16.0,,False
552652,311841,mobile,ended,83.0,,False
552748,336902,mobile,ended,,,False
552782,361482,mobile,ended,-4.0,,False
552856,389836,mobile,ended,187.0,,False
552869,412539,mobile,ended,725.0,,True
552980,412590,mobile,ended,86.0,,False
553008,339607,mobile,ended,64.0,,False
553072,356558,mobile,canceled,,,False
553187,347699,mobile,canceled,,,False
553218,380859,mobile,ended,-30.0,,False
553242,383104,mobile,ended,19.0,,False
553320,400886,mobile,ended,-1414.0,,True
553426,388771,mobile,ended,177.0,,False
553469,390299,mobile,ended,4.0,,False
553551,411464,mobile,ended,8.0,,False
553595,388206,mobile,ended,-24.0,570.0,False
553717,216148,connect,ended,-46.0,,False
553772,374057,mobile,ended,4.0,,False
553812,387958,mobile,canceled,,,False
553889,356758,mobile,ended,23.0,540.0,False
553904,339475,mobile,ended,4.0,,False
553937,262187,connect,ended,26.0,,False
554024,407295,mobile,ended,81.0,,False
554061,409690,mobile,ended,1589.0,,True
554105,408983,mobile,ended,27.0,,False
554204,410255,connect,ended,-117.0,,False
554215,401390,mobile,ended,77.0,,False
554268,250163,mobile,ended,108.0,,False
554296,184917,mobile,ended,,,False
554316,374690,mobile,ended,-41.0,,False
554345,407389,mobile,ended,16.0,,False
554440,399524,connect,ended,-44.0,,False
554473,301367,mobile,ended,6.0,,False
554498,248889,connect,ended,-18.0,720.0,False
554558,381123,mobile,ended,-13.0,,False
554574,309912,mobile,ended,-13.0,,False
554647,307227,mobile,ended,-2.0,,False
554651,311707,connect,ended,-5.0,,False
554704,309209,connect,ended,-21.0,,False
554725,406388,mobile,ended,-28.0,,False
554882,411421,mobile,ended,-33.0,,False
554909,403945,mobile,ended,9.0,,False
555002,400181,mobile,ended,6.0,,False
555106,367675,mobile,ended,1289.0,,True
555329,289005,mobile,ended,-129.0,,False
555530,397466,mobile,ended,-40.0,,False
555615,340616,connect,canceled,,,False
555622,347873,connect,ended,-154.0,,False
555668,398733,mobile,ended,17.0,,False
555736,403040,mobile,canceled,,,False
555843,408208,mobile,ended,,,False
555857,401088,mobile,ended,36.0,60.0,False
556037,331417,mobile,ended,140.0,,False
556058,371539,connect,ended,2.0,,False
556089,413753,mobile,ended,,,False
556170,270091,mobile,ended,-57.0,,False
556203,390068,mobile,ended,169.0,,False
556422,295200,mobile,ended,20.0,,False
556424,386211,mobile,ended,-11.0,,False
556629,325301,mobile,canceled,,,False
556712,411377,mobile,ended,4.0,,False
556740,310681,connect,ended,-74.0,,False
556840,293094,mobile,ended,2.0,,False
553331,397387,mobile,ended,67.0,,False
553458,175612,mobile,canceled,,,False
553524,351787,mobile,ended,82.0,,False
553611,334901,mobile,canceled,,,False
553695,407717,mobile,ended,-59.0,,False
553736,357612,mobile,ended,16.0,,False
553739,322614,mobile,ended,-173.0,,False
553891,383344,connect,ended,-27.0,,False
553899,387318,mobile,ended,316.0,,True
554011,373582,mobile,ended,-11.0,,False
554023,350521,mobile,ended,647.0,,True
554038,403558,mobile,ended,45.0,,False
554079,307439,mobile,ended,379.0,,True
554178,385625,connect,ended,-35.0,,False
554210,347612,mobile,ended,58.0,,False
554219,413190,mobile,canceled,,,False
554372,409595,mobile,ended,-10.0,,False
554384,384983,mobile,ended,69.0,,False
554425,364411,mobile,ended,105.0,600.0,False
554537,378844,mobile,ended,,,False
554568,380785,mobile,ended,95.0,,False
554687,305664,mobile,ended,,,False
554736,274586,mobile,ended,58.0,,False
554844,406475,mobile,ended,11.0,,False
554951,396521,mobile,ended,7.0,,False
555020,397698,connect,canceled,,,False
555031,351319,mobile,canceled,,,False
555076,369845,mobile,ended,-22.0,690.0,False
555119,408776,mobile,ended,-52.0,,False
555149,364907,mobile,ended,-125.0,,False
555153,322016,connect,canceled,,,False
555210,355549,mobile,ended,93.0,,False
555246,285106,mobile,ended,29.0,,False
555261,213445,mobile,ended,1178.0,,True
555294,378003,connect,canceled,,,False
555326,314069,mobile,ended,,,False
555354,293910,mobile,ended,-713.0,,True
555365,282577,mobile,ended,432.0,,True
555388,362255,mobile,ended,36.0,660.0,False
555447,366025,mobile,ended,-1421.0,,True
555526,380479,mobile,ended,52.0,,False
555628,405180,mobile,ended,,,False
555656,394285,mobile,ended,0.0,,False
555791,413168,mobile,ended,5.0,,False
555855,359021,mobile,ended,-5.0,,False
555950,364160,connect,ended,27.0,120.0,False
555979,337219,connect,ended,-111.0,,False
556094,407426,mobile,ended,,,False
556138,374110,mobile,ended,239.0,,True
556178,386961,mobile,canceled,,,False
556229,412996,mobile,ended,,,False
556388,406388,mobile,ended,85.0,,False
556508,412539,mobile,ended,-51.0,,False
556518,367210,mobile,ended,,,False
556562,187788,mobile,canceled,,,False
556617,317237,mobile,ended,185.0,,False
556646,406690,mobile,ended,,,False
556797,282208,mobile,ended,47.0,,False
556823,404469,mobile,ended,44.0,,False
556835,378072,connect,ended,77.0,,False
556881,375892,mobile,ended,-15.0,,False
556886,174623,mobile,ended,4.0,,False
556933,291932,connect,ended,-23.0,60.0,False
556961,344560,mobile,ended,-2.0,,False
556998,222819,mobile,ended,42.0,660.0,False
557040,370725,mobile,ended,-15.0,,False
557047,350385,mobile,ended,55.0,,False
557154,334828,mobile,ended,11.0,,False
557180,337235,mobile,ended,4.0,,False
557370,383660,mobile,ended,2.0,,False
557428,325301,mobile,ended,63.0,,False
557439,412623,mobile,ended,64.0,,False
557505,389836,mobile,canceled,,,False
557513,371890,mobile,ended,-264.0,,True
557548,411002,mobile,ended,-43.0,,False
557740,311664,connect,ended,86.0,,False
557763,391082,mobile,ended,124.0,,False
557810,349019,mobile,ended,25.0,,False
557811,366204,mobile,ended,-55.0,,False
557824,384837,mobile,ended,48.0,,False
557885,318879,mobile,ended,942.0,,True
557921,207740,mobile,ended,21.0,,False
557949,380038,mobile,ended,120.0,,False
558165,362199,connect,ended,141.0,,False
558171,216701,mobile,ended,131.0,,False
558185,401869,connect,ended,-9.0,510.0,False
558256,412439,mobile,ended,229.0,,True
558285,396528,mobile,canceled,,,False
558330,393140,mobile,ended,97.0,,False
558417,406793,mobile,ended,-44.0,,False
558422,342228,mobile,ended,95.0,,False
558587,209547,mobile,ended,13.0,,False
558705,411166,mobile,ended,-1.0,,False
558725,358567,connect,canceled,,,False
559192,377929,mobile,ended,237.0,,True
559215,307579,mobile,ended,147.0,,False
559256,181469,mobile,ended,-74.0,,False
559297,339607,mobile,ended,91.0,,False
559440,409863,mobile,ended,151.0,,False
559461,320670,mobile,ended,6.0,,False
559485,254177,mobile,ended,32.0,,False
559533,159250,mobile,ended,142.0,,False
559546,392169,mobile,ended,28.0,,False
559628,403180,mobile,ended,15.0,,False
559641,414230,mobile,ended,18.0,,False
559864,379244,mobile,ended,15.0,,False
559891,290831,mobile,canceled,,,False
559898,362187,connect,ended,-8.0,240.0,False
559912,385273,mobile,ended,-57.0,,False
559930,356681,mobile,canceled,,,False
559935,409750,mobile,ended,60.0,660.0,False
559937,413351,mobile,canceled,,,False
559958,374360,connect,ended,-132.0,,False
560046,348725,mobile,ended,-62.0,,False
560050,414329,mobile,canceled,,,False
560060,176702,connect,canceled,,,False
560253,295102,mobile,ended,387.0,,True
560355,226848,mobile,ended,47.0,,False
560371,414091,mobile,ended,,,False
560417,411002,mobile,ended,44.0,,False
560526,377509,mobile,ended,55.0,,False
560534,356317,mobile,ended,1.0,,False
560596,377339,mobile,ended,,,False
560655,303517,mobile,ended,-75.0,,False
560698,385303,connect,ended,5.0,,False
560737,189142,mobile,ended,79.0,,False
560770,289499,mobile,ended,450.0,,True
560962,349458,mobile,ended,256.0,,True
561104,334118,mobile,canceled,,,False
561139,389935,connect,ended,-88.0,,False
561144,413185,connect,ended,4.0,,False
561257,411002,mobile,canceled,,,False
561321,404806,mobile,canceled,,,False
561422,354945,mobile,ended,-46.0,,False
561464,404493,mobile,canceled,,,False
561485,374360,connect,ended,-13.0,,False
561600,372500,mobile,ended,12.0,,False
561673,414422,mobile,ended,24.0,,False
561735,345435,mobile,ended,-76.0,,False
561775,385625,connect,ended,-1.0,,False
561793,311707,connect,ended,-116.0,,False
561814,190055,mobile,canceled,,,False
561876,405005,connect,ended,-476.0,,True
561971,397838,mobile,ended,-2421.0,,True
562250,279369,mobile,ended,-9.0,,False
562255,395852,mobile,ended,31.0,,False
562277,409595,mobile,ended,15.0,,False
562305,254286,mobile,ended,6.0,,False
562494,388685,mobile,ended,-28.0,,False
562571,317770,connect,ended,-63.0,,False
562604,395922,mobile,ended,680.0,,True
562634,411865,mobile,canceled,,,False
562635,392055,mobile,ended,-22.0,,False
562694,310627,mobile,ended,-7.0,,False
562719,413558,mobile,canceled,,,False
562801,312351,connect,ended,41.0,,False
562813,408214,mobile,ended,105.0,,False
562888,398572,mobile,ended,-590.0,,True
563052,399182,mobile,canceled,,,False
563059,216576,connect,ended,-24.0,,False
563143,385947,mobile,ended,25.0,,False
563353,326551,connect,ended,8.0,,False
563386,351266,mobile,ended,29.0,,False
563404,241590,mobile,ended,49.0,,False
563518,395204,connect,ended,-13.0,,False
563790,398586,connect,ended,-149.0,600.0,False
563876,371632,connect,ended,-59.0,,False
563909,354493,mobile,ended,-16.0,,False
563990,289793,mobile,ended,35.0,,False
563996,370501,mobile,canceled,,,False
564073,368803,mobile,canceled,,,False
564126,310636,connect,ended,-77.0,,False
564181,403696,mobile,ended,,,False
564244,377594,mobile,canceled,,180.0,False
564323,390479,mobile,ended,-22.0,,False
564332,412835,mobile,canceled,,,False
564370,402566,mobile,ended,-75.0,,False
564402,387800,mobile,canceled,,,False
564465,268771,mobile,ended,,,False
564530,214435,mobile,ended,44.0,,False
564534,245338,mobile,ended,703.0,,True
564633,409279,mobile,canceled,,,False
564643,413881,mobile,ended,101.0,,False
564667,415076,mobile,ended,13.0,,False
564703,385629,connect,ended,-28.0,180.0,False
564980,341037,connect,canceled,,510.0,False
565006,414230,mobile,ended,26.0,720.0,False
565007,362507,connect,ended,35.0,720.0,False
565176,410471,mobile,ended,-22.0,,False
565338,363133,connect,ended,-35.0,,False
565410,371144,mobile,ended,-209.0,,True
565741,341136,mobile,ended,10.0,,False
565773,305489,mobile,ended,928.0,,True
566095,414644,mobile,ended,22.0,,False
566229,264457,mobile,ended,242.0,,True
566251,399809,mobile,ended,173.0,,False
556854,264348,mobile,ended,32.0,,False
556868,308414,mobile,ended,4.0,,False
556926,306435,mobile,ended,,,False
556977,304157,mobile,ended,-57.0,,False
557010,380700,connect,ended,-196.0,,True
557055,410939,connect,ended,-20.0,,False
557093,351162,connect,ended,-37.0,,False
557269,390590,connect,ended,2.0,,False
557313,413865,mobile,ended,-2.0,,False
557333,410887,mobile,ended,77.0,300.0,False
557397,359998,mobile,ended,-333.0,,True
557449,375908,mobile,ended,-49.0,,False
557565,373605,mobile,ended,10.0,,False
557715,412515,mobile,ended,-13.0,,False
557839,382821,connect,ended,20.0,,False
557846,409748,mobile,ended,143.0,,False
558074,350769,mobile,ended,-25.0,,False
558102,404789,mobile,ended,-2.0,,False
558162,302561,connect,ended,-105.0,,False
558273,392485,mobile,ended,3.0,,False
558274,395962,mobile,ended,92.0,,False
558290,247382,mobile,ended,99.0,,False
558326,412983,mobile,ended,-66.0,,False
558454,371144,mobile,ended,-17.0,,False
558524,330856,mobile,ended,37.0,,False
558682,314642,mobile,ended,-308.0,,True
558687,377509,mobile,ended,-16.0,,False
558854,407865,mobile,ended,45.0,360.0,False
558883,341630,mobile,ended,-3.0,,False
558892,378552,mobile,ended,-85.0,,False
559053,393281,mobile,ended,94.0,,False
559165,376491,connect,ended,90.0,,False
559266,341237,mobile,ended,-51.0,,False
559267,260096,connect,ended,-21.0,,False
559294,376626,mobile,ended,7.0,,False
559433,374877,mobile,ended,-52.0,,False
559519,381012,mobile,ended,-15.0,0.0,False
559600,370185,mobile,ended,-1018.0,,True
559905,356123,mobile,ended,-11.0,,False
559910,407199,mobile,ended,-14.0,,False
559926,376791,connect,ended,-85.0,,False
559928,406551,connect,ended,-198.0,,True
560165,304775,connect,ended,-34.0,240.0,False
560178,409571,mobile,ended,49.0,,False
560216,364882,connect,ended,40.0,,False
560341,319886,connect,ended,38.0,,False
560381,391325,mobile,ended,258.0,,True
560422,305525,connect,ended,209.0,,False
560432,165520,mobile,canceled,,,False
560487,376876,mobile,ended,19.0,,False
560505,409539,mobile,ended,6.0,,False
560544,243659,mobile,ended,299.0,,True
560547,396649,mobile,ended,104.0,,False
560565,362620,mobile,ended,82.0,,False
560569,377591,connect,ended,3.0,,False
560759,325302,mobile,ended,,,False
560793,298323,mobile,ended,14.0,,False
560870,371520,mobile,ended,66.0,,False
560879,376311,connect,ended,21.0,300.0,False
561012,265239,mobile,ended,31.0,,False
561024,374647,mobile,ended,-250.0,,True
561150,387602,connect,canceled,,,False
561262,400206,mobile,ended,20.0,,False
561275,361455,mobile,ended,23.0,,False
561326,379751,connect,ended,-130.0,,False
561327,394043,mobile,canceled,,,False
561354,308435,mobile,ended,88.0,,False
561367,392367,connect,ended,-84.0,,False
561379,380376,mobile,ended,1337.0,,True
561563,382698,mobile,ended,-42.0,,False
561700,364411,mobile,ended,-51.0,,False
561703,359153,mobile,canceled,,,False
561860,391912,mobile,ended,57.0,,False
562118,402078,mobile,ended,-74.0,150.0,False
562153,377594,mobile,ended,50.0,,False
562229,400293,mobile,ended,-29.0,,False
562284,386089,mobile,ended,76.0,,False
562394,208207,mobile,canceled,,,False
562396,412333,mobile,canceled,,,False
562497,405355,mobile,ended,-36.0,,False
562554,397333,mobile,ended,-4.0,,False
562804,388438,mobile,ended,56.0,,False
562895,350720,mobile,ended,1037.0,,True
562911,372468,mobile,canceled,,,False
562918,400945,mobile,ended,11.0,,False
562986,406261,mobile,canceled,,,False
563215,352799,mobile,ended,11.0,,False
563228,162571,connect,canceled,,,False
563229,377127,mobile,ended,-41.0,,False
563233,294841,mobile,ended,91.0,,False
563257,368213,mobile,canceled,,,False
563569,414636,mobile,ended,25.0,,False
563590,408408,mobile,ended,-225.0,,True
563624,377387,mobile,ended,,,False
563709,343003,mobile,ended,,660.0,False
563796,369938,connect,ended,94.0,,False
563880,409569,mobile,ended,-8.0,,False
564069,289383,mobile,canceled,,,False
564103,371788,mobile,ended,111.0,,False
564107,352528,connect,ended,-125.0,,False
564133,257153,mobile,ended,29.0,,False
564327,412869,mobile,ended,3098.0,90.0,True
564418,308906,mobile,ended,-6.0,,False
564510,367632,connect,ended,-579.0,720.0,True
564580,405420,mobile,ended,320.0,,True
564923,376760,connect,ended,30.0,,False
564939,414636,mobile,ended,-35.0,,False
548260,356203,mobile,ended,279.0,,True
548295,378522,mobile,ended,-870.0,,True
548302,401101,mobile,ended,64.0,,False
548366,386943,mobile,ended,19.0,,False
548509,396755,mobile,canceled,,,False
548610,369483,mobile,ended,8.0,,False
548631,402308,mobile,ended,668.0,,True
548659,336498,mobile,ended,45.0,,False
548735,244935,mobile,ended,-11.0,,False
548898,410571,mobile,ended,47.0,,False
548932,302052,mobile,ended,12.0,,False
549067,321817,mobile,ended,-5.0,,False
549152,335605,mobile,ended,-9.0,,False
549192,359880,connect,ended,45.0,,False
549219,288908,connect,ended,-77.0,,False
549229,340868,connect,ended,-240.0,,True
549323,307567,mobile,ended,72.0,,False
549504,409894,mobile,canceled,,,False
549591,369912,mobile,ended,95.0,,False
549592,310094,mobile,ended,-67.0,,False
549634,381183,mobile,ended,19.0,,False
549677,391379,connect,canceled,,,False
549827,376556,connect,ended,110.0,,False
549864,175887,connect,ended,72.0,720.0,False
549931,389508,mobile,ended,44.0,,False
549959,385643,mobile,ended,61.0,,False
549970,405564,mobile,ended,,,False
549984,281730,mobile,ended,171.0,,False
550005,392368,connect,canceled,,90.0,False
550060,396250,mobile,ended,123.0,,False
550120,395266,mobile,ended,,,False
550188,351547,mobile,ended,-7.0,,False
550251,362553,mobile,canceled,,,False
550313,392683,connect,ended,-26.0,,False
550323,404757,mobile,ended,,,False
550335,364199,mobile,canceled,,60.0,False
550474,407295,mobile,ended,-26.0,,False
550497,392847,connect,ended,141.0,0.0,False
550577,403206,mobile,ended,88.0,,False
550689,406413,mobile,ended,16.0,,False
550757,345080,connect,ended,-55.0,720.0,False
550845,361455,mobile,ended,11.0,,False
551016,393824,mobile,ended,34.0,,False
551132,405142,connect,ended,18.0,,False
551153,412126,mobile,ended,-33.0,,False
551165,408952,mobile,ended,239.0,,True
551194,381583,mobile,canceled,,,False
551313,400293,mobile,ended,88.0,0.0,False
551358,409150,mobile,ended,,,False
551384,243659,mobile,ended,-99.0,,False
551561,304317,mobile,ended,939.0,,True
551622,176220,connect,canceled,,,False
551713,396857,mobile,ended,65.0,,False
551750,289901,connect,ended,1.0,,False
551810,317572,connect,canceled,,,False
551880,386054,mobile,ended,213.0,,False
551964,402989,connect,ended,60.0,,False
554913,351258,mobile,ended,0.0,270.0,False
554971,401649,connect,canceled,,,False
555004,407636,connect,ended,-71.0,,False
555084,394349,mobile,ended,188.0,,False
555125,289901,connect,ended,19.0,,False
555215,372899,mobile,ended,,,False
555314,268753,mobile,canceled,,,False
555452,314814,mobile,ended,11.0,,False
555457,376124,mobile,ended,,,False
555487,412612,mobile,ended,83.0,,False
555617,286915,mobile,ended,-339.0,,True
555696,228359,connect,ended,2.0,,False
555712,375621,connect,ended,16.0,,False
555818,393172,connect,ended,17.0,,False
555825,406923,mobile,ended,49.0,,False
555917,374169,connect,canceled,,,False
556063,388795,mobile,ended,101.0,90.0,False
556184,342085,mobile,ended,75.0,,False
556225,397866,mobile,ended,-106.0,,False
556230,387976,mobile,canceled,,720.0,False
556264,381025,mobile,ended,,,False
556299,406967,connect,ended,,,False
556347,347162,mobile,ended,,,False
556460,398731,mobile,ended,-24.0,,False
556506,394380,mobile,ended,119.0,,False
556532,317780,mobile,ended,-9.0,,False
556582,287544,mobile,ended,-97.0,,False
556695,389451,mobile,ended,157.0,,False
556758,368467,mobile,ended,,,False
556811,334197,mobile,canceled,,,False
556816,228776,mobile,canceled,,,False
556820,402935,mobile,ended,106.0,,False
556897,408620,connect,ended,-266.0,,True
557031,394319,mobile,canceled,,,False
557078,301301,connect,ended,104.0,180.0,False
557124,413779,mobile,ended,,,False
557172,402562,connect,canceled,,,False
557224,267672,mobile,ended,198.0,,False
557402,407397,mobile,canceled,,,False
557452,380936,mobile,ended,-55.0,,False
557587,295830,connect,ended,-404.0,720.0,True
557629,406835,connect,canceled,,,False
557656,412093,mobile,ended,84.0,,False
557732,374746,mobile,ended,-22.0,0.0,False
557783,342859,mobile,ended,,,False
557831,382970,mobile,ended,-120.0,,False
557883,371520,mobile,ended,-243.0,,True
